ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
630380761867198,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","13%... 📈

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, & Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 25000, upper_bound: 29999","lower_bound: 700, upper_bound: 799",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000213},{""age"":""35-44"",""gender"":""male"",""percentage"":0.064725},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00085},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00085},{""age"":""18-24"",""gender"":""female"",""percentage"":0.072165},{""age"":""25-34"",""gender"":""female"",""percentage"":0.159209},{""age"":""45-54"",""gender"":""female"",""percentage"":0.051972},{""age"":""45-54"",""gender"":""male"",""percentage"":0.05144},{""age"":""55-64"",""gender"":""female"",""percentage"":0.071846},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000531},{""age"":""65+"",""gender"":""female"",""percentage"":0.125093},{""age"":""65+"",""gender"":""male"",""percentage"":0.105537},{""age"":""55-64"",""gender"":""male"",""percentage"":0.068658},{""age"":""25-34"",""gender"":""male"",""percentage"":0.112446},{""age"":""35-44"",""gender"":""female"",""percentage"":0.066107},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002019},{""age"":""18-24"",""gender"":""male"",""percentage"":0.045595},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000744}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
809499810289584,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","With rising prices, we're all prioritizing our budgets. Here's what Mark Kelly's spending says about him:","Mark Kelly Won't Prioritize Your Safety",www.blakemasters.com,"Blake Masters Will >>>","lower_bound: 50000, upper_bound: 59999","lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000102},{""age"":""18-24"",""gender"":""female"",""percentage"":0.014235},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001169},{""age"":""45-54"",""gender"":""male"",""percentage"":0.104728},{""age"":""35-44"",""gender"":""male"",""percentage"":0.122928},{""age"":""45-54"",""gender"":""female"",""percentage"":0.113371},{""age"":""35-44"",""gender"":""female"",""percentage"":0.107016},{""age"":""25-34"",""gender"":""female"",""percentage"":0.075038},{""age"":""25-34"",""gender"":""male"",""percentage"":0.110015},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001118},{""age"":""55-64"",""gender"":""female"",""percentage"":0.112303},{""age"":""65+"",""gender"":""male"",""percentage"":0.055923},{""age"":""18-24"",""gender"":""male"",""percentage"":0.018454},{""age"":""55-64"",""gender"":""male"",""percentage"":0.083528},{""age"":""65+"",""gender"":""female"",""percentage"":0.077275},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000864},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000712},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00122}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
816547336438765,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","Mark Kelly left our border wide open, but he's sending tax collectors after YOU.","Mark Kelly Won't Prioritize You",www.blakemasters.com,"Blake Masters Will.","lower_bound: 15000, upper_bound: 19999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000862},{""age"":""55-64"",""gender"":""female"",""percentage"":0.118377},{""age"":""25-34"",""gender"":""male"",""percentage"":0.098906},{""age"":""65+"",""gender"":""male"",""percentage"":0.084259},{""age"":""25-34"",""gender"":""female"",""percentage"":0.057465},{""age"":""45-54"",""gender"":""female"",""percentage"":0.099509},{""age"":""18-24"",""gender"":""male"",""percentage"":0.019471},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115448},{""age"":""55-64"",""gender"":""male"",""percentage"":0.096838},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001378},{""age"":""65+"",""gender"":""female"",""percentage"":0.097097},{""age"":""35-44"",""gender"":""female"",""percentage"":0.085896},{""age"":""45-54"",""gender"":""male"",""percentage"":0.110623},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000948},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000517},{""age"":""18-24"",""gender"":""female"",""percentage"":0.011803},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000603}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1785850648474438,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

❌ NO to 20,000 new border agents to protect you
✅ YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 60000, upper_bound: 69999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000188},{""age"":""35-44"",""gender"":""male"",""percentage"":0.054549},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000377},{""age"":""35-44"",""gender"":""female"",""percentage"":0.027863},{""age"":""25-34"",""gender"":""male"",""percentage"":0.050642},{""age"":""45-54"",""gender"":""male"",""percentage"":0.09239},{""age"":""25-34"",""gender"":""female"",""percentage"":0.027816},{""age"":""65+"",""gender"":""male"",""percentage"":0.205582},{""age"":""55-64"",""gender"":""male"",""percentage"":0.152963},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000941},{""age"":""55-64"",""gender"":""female"",""percentage"":0.112157},{""age"":""65+"",""gender"":""female"",""percentage"":0.200546},{""age"":""18-24"",""gender"":""male"",""percentage"":0.010684},{""age"":""18-24"",""gender"":""female"",""percentage"":0.006071},{""age"":""45-54"",""gender"":""female"",""percentage"":0.053137},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001318},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002777}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
8408193755859223,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","13%... 

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, and Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 30000, upper_bound: 34999","lower_bound: 900, upper_bound: 999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000201},{""age"":""35-44"",""gender"":""female"",""percentage"":0.066412},{""age"":""13-17"",""gender"":""male"",""percentage"":0.000101},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000906},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000805},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000704},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000503},{""age"":""45-54"",""gender"":""male"",""percentage"":0.050111},{""age"":""25-34"",""gender"":""female"",""percentage"":0.146911},{""age"":""18-24"",""gender"":""male"",""percentage"":0.05967},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000704},{""age"":""55-64"",""gender"":""male"",""percentage"":0.075367},{""age"":""35-44"",""gender"":""male"",""percentage"":0.069732},{""age"":""25-34"",""gender"":""male"",""percentage"":0.13071},{""age"":""18-24"",""gender"":""female"",""percentage"":0.070739},{""age"":""65+"",""gender"":""female"",""percentage"":0.112196},{""age"":""55-64"",""gender"":""female"",""percentage"":0.056852},{""age"":""45-54"",""gender"":""female"",""percentage"":0.042866},{""age"":""65+"",""gender"":""male"",""percentage"":0.114309},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000201}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
814953332877677,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","13%... 📈

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, & Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 60000, upper_bound: 69999","lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""13-17"",""gender"":""unknown"",""percentage"":4.8e-5},{""age"":""45-54"",""gender"":""male"",""percentage"":0.055623},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000822},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00174},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000773},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00145},{""age"":""25-34"",""gender"":""female"",""percentage"":0.146571},{""age"":""35-44"",""gender"":""female"",""percentage"":0.089499},{""age"":""25-34"",""gender"":""male"",""percentage"":0.112937},{""age"":""35-44"",""gender"":""male"",""percentage"":0.076451},{""age"":""18-24"",""gender"":""female"",""percentage"":0.072053},{""age"":""13-17"",""gender"":""female"",""percentage"":4.8e-5},{""age"":""55-64"",""gender"":""male"",""percentage"":0.060987},{""age"":""18-24"",""gender"":""male"",""percentage"":0.050935},{""age"":""55-64"",""gender"":""female"",""percentage"":0.06089},{""age"":""65+"",""gender"":""male"",""percentage"":0.091239},{""age"":""65+"",""gender"":""female"",""percentage"":0.123085},{""age"":""45-54"",""gender"":""female"",""percentage"":0.05369},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000242},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000773},{""age"":""13-17"",""gender"":""male"",""percentage"":0.000145}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
424155723194008,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

❌ NO to 20,000 new border agents to protect you
✅ YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 125000, upper_bound: 149999","lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":2.4e-5},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002641},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000888},{""age"":""35-44"",""gender"":""male"",""percentage"":0.06565},{""age"":""45-54"",""gender"":""female"",""percentage"":0.055733},{""age"":""25-34"",""gender"":""male"",""percentage"":0.054268},{""age"":""65+"",""gender"":""female"",""percentage"":0.209077},{""age"":""55-64"",""gender"":""male"",""percentage"":0.129451},{""age"":""65+"",""gender"":""male"",""percentage"":0.186889},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001705},{""age"":""55-64"",""gender"":""female"",""percentage"":0.106231},{""age"":""25-34"",""gender"":""female"",""percentage"":0.034602},{""age"":""35-44"",""gender"":""female"",""percentage"":0.037171},{""age"":""18-24"",""gender"":""female"",""percentage"":0.011646},{""age"":""45-54"",""gender"":""male"",""percentage"":0.087117},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000985},{""age"":""18-24"",""gender"":""male"",""percentage"":0.015656},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000264}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
629690348685397,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","13%... 

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, and Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 70000, upper_bound: 79999","lower_bound: 2000, upper_bound: 2499",USD,"{""age"":""13-17"",""gender"":""male"",""percentage"":9.1e-5},{""age"":""35-44"",""gender"":""female"",""percentage"":0.076234},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00077},{""age"":""45-54"",""gender"":""female"",""percentage"":0.044681},{""age"":""55-64"",""gender"":""male"",""percentage"":0.060797},{""age"":""65+"",""gender"":""female"",""percentage"":0.119104},{""age"":""55-64"",""gender"":""female"",""percentage"":0.053916},{""age"":""18-24"",""gender"":""female"",""percentage"":0.066274},{""age"":""65+"",""gender"":""male"",""percentage"":0.100362},{""age"":""25-34"",""gender"":""male"",""percentage"":0.134857},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000407},{""age"":""18-24"",""gender"":""male"",""percentage"":0.064373},{""age"":""45-54"",""gender"":""male"",""percentage"":0.057628},{""age"":""35-44"",""gender"":""male"",""percentage"":0.08239},{""age"":""25-34"",""gender"":""female"",""percentage"":0.133861},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001449},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001403},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00077},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000543},{""age"":""13-17"",""gender"":""unknown"",""percentage"":9.1e-5}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
422928909935300,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","Mark Kelly left our border wide open, but he's sending tax collectors after YOU.","Mark Kelly Won't Prioritize You",www.blakemasters.com,"Blake Masters Will.","lower_bound: 40000, upper_bound: 44999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":4.3e-5},{""age"":""25-34"",""gender"":""male"",""percentage"":0.096563},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00107},{""age"":""18-24"",""gender"":""female"",""percentage"":0.011129},{""age"":""45-54"",""gender"":""male"",""percentage"":0.111373},{""age"":""45-54"",""gender"":""female"",""percentage"":0.114112},{""age"":""25-34"",""gender"":""female"",""percentage"":0.06399},{""age"":""35-44"",""gender"":""female"",""percentage"":0.105851},{""age"":""18-24"",""gender"":""male"",""percentage"":0.021744},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000728},{""age"":""65+"",""gender"":""male"",""percentage"":0.070239},{""age"":""55-64"",""gender"":""male"",""percentage"":0.080512},{""age"":""65+"",""gender"":""female"",""percentage"":0.088388},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115182},{""age"":""55-64"",""gender"":""female"",""percentage"":0.114968},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001156},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001798},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001156}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1113974439258433,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","With rising prices, we're all prioritizing our budgets. Here's what Mark Kelly's spending says about him:","Mark Kelly Won't Prioritize Your Safety",www.blakemasters.com,"Blake Masters Will >>>","lower_bound: 100000, upper_bound: 124999","lower_bound: 3500, upper_bound: 3999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000136},{""age"":""25-34"",""gender"":""male"",""percentage"":0.09351},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001305},{""age"":""45-54"",""gender"":""male"",""percentage"":0.10406},{""age"":""65+"",""gender"":""male"",""percentage"":0.049569},{""age"":""35-44"",""gender"":""female"",""percentage"":0.129211},{""age"":""55-64"",""gender"":""male"",""percentage"":0.070397},{""age"":""35-44"",""gender"":""male"",""percentage"":0.118906},{""age"":""45-54"",""gender"":""female"",""percentage"":0.127743},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000843},{""age"":""55-64"",""gender"":""female"",""percentage"":0.107241},{""age"":""25-34"",""gender"":""female"",""percentage"":0.079615},{""age"":""65+"",""gender"":""female"",""percentage"":0.07899},{""age"":""18-24"",""gender"":""female"",""percentage"":0.01384},{""age"":""18-24"",""gender"":""male"",""percentage"":0.021155},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000653},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001006},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001822}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
521443046406817,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","With rising prices, we're all prioritizing our budgets. Here's what Mark Kelly's spending says about him:","Mark Kelly Won't Prioritize Your Safety",www.blakemasters.com,"Blake Masters Will >>>","lower_bound: 70000, upper_bound: 79999","lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000411},{""age"":""25-34"",""gender"":""male"",""percentage"":0.087705},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001474},{""age"":""55-64"",""gender"":""female"",""percentage"":0.112528},{""age"":""45-54"",""gender"":""male"",""percentage"":0.102242},{""age"":""65+"",""gender"":""female"",""percentage"":0.086505},{""age"":""35-44"",""gender"":""female"",""percentage"":0.121203},{""age"":""18-24"",""gender"":""female"",""percentage"":0.011589},{""age"":""55-64"",""gender"":""male"",""percentage"":0.080162},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001097},{""age"":""45-54"",""gender"":""female"",""percentage"":0.124494},{""age"":""35-44"",""gender"":""male"",""percentage"":0.122506},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001234},{""age"":""65+"",""gender"":""male"",""percentage"":0.054687},{""age"":""18-24"",""gender"":""male"",""percentage"":0.017589},{""age"":""25-34"",""gender"":""female"",""percentage"":0.073785},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000617},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000171}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1487603451712608,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","Mark Kelly left our border wide open, but he's sending tax collectors after YOU.","Mark Kelly Won't Prioritize You",www.blakemasters.com,"Blake Masters Will.","lower_bound: 40000, upper_bound: 44999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000176},{""age"":""45-54"",""gender"":""female"",""percentage"":0.113201},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000308},{""age"":""18-24"",""gender"":""male"",""percentage"":0.015725},{""age"":""65+"",""gender"":""male"",""percentage"":0.075056},{""age"":""65+"",""gender"":""female"",""percentage"":0.105977},{""age"":""35-44"",""gender"":""female"",""percentage"":0.103775},{""age"":""55-64"",""gender"":""male"",""percentage"":0.093468},{""age"":""55-64"",""gender"":""female"",""percentage"":0.118442},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001321},{""age"":""25-34"",""gender"":""male"",""percentage"":0.084614},{""age"":""25-34"",""gender"":""female"",""percentage"":0.058054},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001233},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115139},{""age"":""45-54"",""gender"":""male"",""percentage"":0.102101},{""age"":""18-24"",""gender"":""female"",""percentage"":0.008986},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001233},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001189}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
356003776530939,104135461941439,"Blake Masters for Senate",2022-02-25,2022-02-25,2022-03-05,"BLAKE MASTERS FOR SENATE","Please click the ""Learn More"" button to sign my petition online to help me get on the ballot.,Please click the ""Learn More"" button to sign my petition online to help me get on the ballot.",,go.azsos.gov,"The voter authentication screen requires personal information. This information is used to access your voter registration record and is not used for any other purpose. The personal information you provide will not be shared with any candidate or any candidate committee, except if you decide to sign....,The voter authentication screen requires personal information. This information is used to access your voter registration record and is not used for any other purpose. The personal information you provide will not be shared with any candidate or any candidate committee, except if you decide to sign....","lower_bound: 25000, upper_bound: 29999","lower_bound: 400, upper_bound: 499",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000163},{""age"":""55-64"",""gender"":""male"",""percentage"":0.139598},{""age"":""18-24"",""gender"":""male"",""percentage"":0.00504},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003956},{""age"":""35-44"",""gender"":""female"",""percentage"":0.030618},{""age"":""25-34"",""gender"":""male"",""percentage"":0.029697},{""age"":""45-54"",""gender"":""female"",""percentage"":0.055709},{""age"":""45-54"",""gender"":""male"",""percentage"":0.082588},{""age"":""65+"",""gender"":""male"",""percentage"":0.210156},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00168},{""age"":""55-64"",""gender"":""female"",""percentage"":0.126754},{""age"":""65+"",""gender"":""female"",""percentage"":0.235409},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001246},{""age"":""35-44"",""gender"":""male"",""percentage"":0.064813},{""age"":""25-34"",""gender"":""female"",""percentage"":0.00905},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000325},{""age"":""18-24"",""gender"":""female"",""percentage"":0.002384},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000813}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
5277238848961542,104135461941439,"Blake Masters for Senate",2022-02-23,2022-02-23,2022-02-23,"BLAKE MASTERS FOR SENATE","Please click the ""Learn More"" button to sign my petition online to help me get on the ballot.",,go.azsos.gov,"The voter authentication screen requires personal information. This information is used to access your voter registration record and is not used for any other purpose. The personal information you provide will not be shared with any candidate or any candidate committee, except if you decide to sign....","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004292},{""age"":""65+"",""gender"":""male"",""percentage"":0.32618},{""age"":""65+"",""gender"":""female"",""percentage"":0.188841},{""age"":""25-34"",""gender"":""male"",""percentage"":0.017167},{""age"":""18-24"",""gender"":""male"",""percentage"":0.005722},{""age"":""45-54"",""gender"":""female"",""percentage"":0.012876},{""age"":""45-54"",""gender"":""male"",""percentage"":0.081545},{""age"":""55-64"",""gender"":""male"",""percentage"":0.247496},{""age"":""35-44"",""gender"":""male"",""percentage"":0.030043},{""age"":""55-64"",""gender"":""female"",""percentage"":0.077253},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005722},{""age"":""25-34"",""gender"":""female"",""percentage"":0.001431},{""age"":""35-44"",""gender"":""female"",""percentage"":0.001431}","{""region"":""Alabama"",""percentage"":0.017167},{""region"":""Pennsylvania"",""percentage"":0.041488},{""region"":""Nevada"",""percentage"":0.008584},{""region"":""New Hampshire"",""percentage"":0.005722},{""region"":""New Jersey"",""percentage"":0.018598},{""region"":""New Mexico"",""percentage"":0.011445},{""region"":""New York"",""percentage"":0.021459},{""region"":""North Carolina"",""percentage"":0.038627},{""region"":""North Dakota"",""percentage"":0.010014},{""region"":""Ohio"",""percentage"":0.04578},{""region"":""Oklahoma"",""percentage"":0.025751},{""region"":""Oregon"",""percentage"":0.021459},{""region"":""Rhode Island"",""percentage"":0.002861},{""region"":""Montana"",""percentage"":0.005722},{""region"":""South Carolina"",""percentage"":0.015737},{""region"":""South Dakota"",""percentage"":0.007153},{""region"":""Tennessee"",""percentage"":0.012876},{""region"":""Texas"",""percentage"":0.042918},{""region"":""Utah"",""percentage"":0.011445},{""region"":""Vermont"",""percentage"":0.002861},{""region"":""Virginia"",""percentage"":0.028612},{""region"":""Washington"",""percentage"":0.027182},{""region"":""West Virginia"",""percentage"":0.002861},{""region"":""Wisconsin"",""percentage"":0.002861},{""region"":""Nebraska"",""percentage"":0.015737},{""region"":""Missouri"",""percentage"":0.034335},{""region"":""Alaska"",""percentage"":0.005722},{""region"":""Idaho"",""percentage"":0.014306},{""region"":""Arizona"",""percentage"":0.087268},{""region"":""Arkansas"",""percentage"":0.02432},{""region"":""California"",""percentage"":0.077253},{""region"":""Colorado"",""percentage"":0.021459},{""region"":""Connecticut"",""percentage"":0.002861},{""region"":""Delaware"",""percentage"":0.005722},{""region"":""Washington, District of Columbia"",""percentage"":0.001431},{""region"":""Florida"",""percentage"":0.051502},{""region"":""Georgia"",""percentage"":0.02289},{""region"":""Hawaii"",""percentage"":0.004292},{""region"":""Illinois"",""percentage"":0.030043},{""region"":""Mississippi"",""percentage"":0.020029},{""region"":""Indiana"",""percentage"":0.012876},{""region"":""Iowa"",""percentage"":0.007153},{""region"":""Kansas"",""percentage"":0.020029},{""region"":""Kentucky"",""percentage"":0.017167},{""region"":""Louisiana"",""percentage"":0.011445},{""region"":""Maine"",""percentage"":0.011445},{""region"":""Maryland"",""percentage"":0.002861},{""region"":""Massachusetts"",""percentage"":0.011445},{""region"":""Michigan"",""percentage"":0.037196},{""region"":""Minnesota"",""percentage"":0.017167},{""region"":""Wyoming"",""percentage"":0.002861}","facebook,instagram","lower_bound: 1000001",en
